"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5897898";"";"None";"634.59";"2";"7.40";"BDBM111141";"COC(=O)c1ccccc1S(=O)(=O)N1CCC(c2n[nH]c3ccc(C(c4ccc(Cl)cc4)c4ccc(Cl)cc4)cc23)CC1";"EC50";"'='";"2340.0";"nM";"5.63";"";"462487";"UO_0000065";"8.87";"0.18";"-1.77";"6.10";"0";"CHEMBL5730565";"Biological Assay: CB1 and CB2 receptors are Gi-coupled GPCR. Activation of CB1 and CB2 receptors results in a decrease in cAMP production. An inverse agonist of the CB1 or CB2 receptor results in the opposite effect, an increase of cAMP production. The principle of this assay is based on HTRF® technology (Homogeneous Time-Resolved Fluorescence). The method is a competitive immunoassay between native cAMP produced by cells and the cAMP labeled with the fluorophore d2. The tracer binding is quantified by a Mab anti-cAMP labeled with Eu3+TBP-NHS Cryptate (supplied as part of the assay kit). The specific signal (i.e. energy transfer) is inversely proportional to the concentration of cAMP in the standard or sample.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725209";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"2340.0"
"CHEMBL5770280";"";"None";"382.86";"0";"4.18";"BDBM322980";"Cc1oncc1-c1nc(C(C)(C)C)nc2c1nnn2Cc1ccccc1Cl";"EC50";"'='";"76.5";"nM";"7.12";"";"634208";"UO_0000065";"18.59";"0.36";"2.94";"8.62";"0";"CHEMBL5732246";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.EC50 values were determined using Activity Base analysis (ID Business Solution, Limited). The EC50 values for a wide range of cannabinoid agonists generated from this assay were in agreement with the values published in the scientific literature.The compounds of the invention are CB2 receptor agonists with EC50 below 1 μM and selectivity versus CB1 in the corresponding assay of at least 10 fold. Particular compound of the invention are CB2 receptor agonists with EC50 below 0.05 μM and selectivity versus CB1 in the corresponding assay of at least 500 fold.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726188";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"76.5"
"CHEMBL6052826";"";"None";"353.39";"1";"0.49";"BDBM322982";"Cn1nccc1-c1nc(C(C)(C)C)nc2c1nnn2Cc1nnnn1C";"EC50";"'='";"33.3";"nM";"7.48";"";"634212";"UO_0000065";"21.16";"0.39";"6.99";"6.34";"0";"CHEMBL5732246";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.EC50 values were determined using Activity Base analysis (ID Business Solution, Limited). The EC50 values for a wide range of cannabinoid agonists generated from this assay were in agreement with the values published in the scientific literature.The compounds of the invention are CB2 receptor agonists with EC50 below 1 μM and selectivity versus CB1 in the corresponding assay of at least 10 fold. Particular compound of the invention are CB2 receptor agonists with EC50 below 0.05 μM and selectivity versus CB1 in the corresponding assay of at least 500 fold.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726188";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"33.3"
"CHEMBL6001066";"";"None";"382.86";"0";"3.02";"BDBM322990";"Cn1nccc1-c1nc(C(C)(C)C)nc2c1nnn2Cc1ncccc1Cl";"EC50";"'='";"39.5";"nM";"7.40";"";"634228";"UO_0000065";"19.34";"0.37";"4.38";"8.49";"0";"CHEMBL5732246";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.EC50 values were determined using Activity Base analysis (ID Business Solution, Limited). The EC50 values for a wide range of cannabinoid agonists generated from this assay were in agreement with the values published in the scientific literature.The compounds of the invention are CB2 receptor agonists with EC50 below 1 μM and selectivity versus CB1 in the corresponding assay of at least 10 fold. Particular compound of the invention are CB2 receptor agonists with EC50 below 0.05 μM and selectivity versus CB1 in the corresponding assay of at least 500 fold.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726188";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"39.5"
"CHEMBL6013592";"";"None";"329.41";"0";"1.69";"BDBM322991";"Cn1nccc1-c1nc(C(C)(C)C)nc2c1nnn2CC(C)(C)O";"EC50";"'='";"206.0";"nM";"6.69";"";"634230";"UO_0000065";"20.30";"0.38";"5.00";"7.07";"0";"CHEMBL5732246";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.EC50 values were determined using Activity Base analysis (ID Business Solution, Limited). The EC50 values for a wide range of cannabinoid agonists generated from this assay were in agreement with the values published in the scientific literature.The compounds of the invention are CB2 receptor agonists with EC50 below 1 μM and selectivity versus CB1 in the corresponding assay of at least 10 fold. Particular compound of the invention are CB2 receptor agonists with EC50 below 0.05 μM and selectivity versus CB1 in the corresponding assay of at least 500 fold.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726188";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"206.0"
"CHEMBL5823121";"";"None";"341.42";"0";"1.96";"BDBM322992";"Cn1nccc1-c1nc(C(C)(C)C)nc2c1nnn2CC1(C)COC1";"EC50";"'='";"445.0";"nM";"6.35";"";"634232";"UO_0000065";"18.60";"0.35";"4.39";"7.60";"0";"CHEMBL5732246";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.EC50 values were determined using Activity Base analysis (ID Business Solution, Limited). The EC50 values for a wide range of cannabinoid agonists generated from this assay were in agreement with the values published in the scientific literature.The compounds of the invention are CB2 receptor agonists with EC50 below 1 μM and selectivity versus CB1 in the corresponding assay of at least 10 fold. Particular compound of the invention are CB2 receptor agonists with EC50 below 0.05 μM and selectivity versus CB1 in the corresponding assay of at least 500 fold.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5726188";"37";"BindingDB Patent Bioactivity Data";"";"2019";"None";"";"";"";"445.0"
"CHEMBL569734";"";"None";"267.38";"0";"3.83";"30";"Cc1cccnc1-c1ccc(N2CCCCCC2)nc1";"EC50";"'='";"794.33";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1043502";"Agonist activity at human CB2 receptor expressed in yeast cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156134";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"6.1"
"CHEMBL577555";"";"None";"274.75";"0";"3.24";"12";"Clc1ccccc1-c1ccc(N2CCOCC2)nc1";"EC50";"'='";"398.11";"nM";"6.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1043502";"Agonist activity at human CB2 receptor expressed in yeast cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156134";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"6.4"
"CHEMBL4581598";"";"None";"331.48";"1";"5.02";"5";"CCCCCn1c(=O)sc2cc(C(=O)C3CCCCC3)ccc21";"EC50";"'='";"41.5";"nM";"7.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4480769";"Agonist activity at human CB2 receptor expressed in CHO cell membranes assessed as [35S]GTPgammaS binding after 1 hr by beta-counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4480384";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308072";"";"";"";"41.5"
"CHEMBL5947563";"";"None";"472.91";"0";"2.19";"BDBM300225";"COCCS(=O)(=O)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3Cl)c2n1";"EC50";"'='";"5.1";"nM";"8.29";"";"574678";"UO_0000065";"17.53";"0.37";"6.10";"8.04";"0";"CHEMBL5731654";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725892";"37";"BindingDB Patent Bioactivity Data";"";"2017";"None";"";"";"";"5.1"
"CHEMBL552333";"";"None";"301.27";"0";"4.48";"6c";"O=C(c1ccccc1C(F)(F)F)c1nccc2ccccc12";"EC50";"'='";"501.19";"nM";"6.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1050974";"Agonist activity at human CB2 receptor expressed in CHO cells by [35]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153027";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";"";"";"6.3"
"CHEMBL181044";"";"None";"263.30";"0";"3.47";"5f";"COc1cccc(C(=O)c2ccc3ccccc3n2)c1";"EC50";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1050974";"Agonist activity at human CB2 receptor expressed in CHO cells by [35]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153027";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";"";"";"5.7"
"CHEMBL4175577";"";"None";"356.44";"0";"3.80";"B1";"Cc1ccn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1";"EC50";"'='";"1.9";"nM";"8.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4155186";"Agonist activity at human CB2 receptor expressed in CHO cell membranes after 90 mins by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152271";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"1.9"
"CHEMBL4159313";"";"None";"524.64";"2";"6.83";"C6";"COc1ccc(-c2cn(Cc3ccc(F)cc3)c(=O)c(C(=O)NC3CCCCCC3)c2-c2ccccc2)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4155186";"Agonist activity at human CB2 receptor expressed in CHO cell membranes after 90 mins by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152271";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";""
"CHEMBL111";"RIMONABANT";"4.0";"463.80";"1";"5.94";"Rimonabant";"Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4155186";"Agonist activity at human CB2 receptor expressed in CHO cell membranes after 90 mins by [35S]GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152271";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";""
"CHEMBL3920679";"";"None";"354.83";"0";"2.84";"BDBM240316";"COC(=O)C(C)C(C)(C)NC(=O)c1cc(OCC2CC2)c(Cl)cn1";"EC50";"'='";"9.5";"nM";"8.02";"";"419175";"UO_0000065";"";"";"";"";"0";"CHEMBL3888845";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886858";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308072";"";"";"";"9.5"
"CHEMBL3979919";"";"None";"349.77";"0";"2.17";"BDBM240321";"O=C(NC1(c2ncco2)COC1)c1cc(OCC2CC2)c(Cl)cn1";"EC50";"'='";"51.7";"nM";"7.29";"";"419180";"UO_0000065";"";"";"";"";"0";"CHEMBL3888845";"cAMP Assay: CHO cells expressing human CB1 or CB2 receptors are seeded 17-24 hours prior to the experiment 50.000 cells per well in a black 96 well plate with flat clear bottom (Corning Costar #3904) in DMEM (Invitrogen No. 31331), 1×HT supplement, with 10% fetal calf serum and incubated at 5% CO2 and 37° C. in a humidified incubator. The growth medium was exchanged with Krebs Ringer Bicarbonate buffer with 1 mM IBMX and incubated at 30° C. for 30 min. Compounds were added to a final assay volume of 100 μl and incubated for 30 min at 30° C. Using the cAMP-Nano-TRF detection kit the assay (Roche Diagnostics) was stopped by the addition of 50 μl lysis reagent (Tris, NaCl, 1.5% Triton X100, 2.5% NP40, 10% NaN3) and 50 μl detection solutions (20 μM mAb Alexa700-cAMP 1:1, and 48 μM Ruthenium-2-AHA-cAMP) and shaken for 2 h at room temperature. The time-resolved energy transfer is measured by a TRF reader (Evotec Technologies GmbH), equipped with a ND:YAG laser as excitation source. The plate is measured twice with the excitation at 355 nm and at the emission with a delay of 100 ns and a gate of 100 ns, total exposure time 10 s at 730 (bandwidth 30 nm) or 645 nm (bandwidth 75 nm), respectively. The FRET signal is calculated as follows: FRET=T730-Alexa730-P(T645-B645) with P=Ru730-B730/Ru645-B645, where T730 is the test well measured at 730 nM, T645 is the test well measured at 645 nm, B730 and B645 are the buffer controls at 730 nm and 645 nm, respectively. cAMP content is determined from the function of a standard curve spanning from 10 μM to 0.13 nM cAMP.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886858";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3308072";"";"";"";"51.7"
"CHEMBL5427558";"";"None";"383.40";"0";"4.24";"25f";"O=C1CC(c2nc(Cc3cccc(F)c3)no2)CCCN1c1ccc(F)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5344958";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated intracellular cAMP accumulation measured after 30 mins by Glosensor assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5344413";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.5 hr";"";"";"10000.0"
"CHEMBL5396055";"";"None";"475.40";"0";"4.95";"28f";"O=C1CC(c2nc(-c3ccc(F)c4cn[nH]c34)no2)CCCN1c1ccc(OC(F)(F)F)cc1";"EC50";"'='";"2052.7";"nM";"5.69";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5344958";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated intracellular cAMP accumulation measured after 30 mins by Glosensor assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5344413";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.5 hr";"AGONIST";"";"2052.7"
"CHEMBL5401821";"";"None";"427.39";"0";"4.33";"28j";"O=C1CC(c2nc(-c3ccc(F)c4cn[nH]c34)no2)CCCN1c1ccc(F)cc1F";"EC50";"'='";"110.5";"nM";"6.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5344958";"Agonist activity at human CB2 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated intracellular cAMP accumulation measured after 30 mins by Glosensor assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL253";"Cannabinoid receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5344413";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.5 hr";"AGONIST";"";"110.5"
